pair_id,actor,statement,label_a,label_b,layer,AA,AB,BA,BB,ME_C,ME_D,interaction
a13_s1_happy_sad,13,1,happy,sad,4,-0.4375,-0.03125,-0.4375,-0.171875,0.3359375,-0.0703125,-0.140625
a13_s1_happy_sad,13,1,happy,sad,5,-0.828125,-0.6875,-0.9375,-0.890625,0.09375,-0.15625,-0.09375
a13_s1_happy_sad,13,1,happy,sad,6,-1.8125,-1.625,-2.0,-1.84375,0.171875,-0.203125,-0.03125
a13_s1_happy_sad,13,1,happy,sad,7,-0.78125,-0.375,-0.84375,-0.65625,0.296875,-0.171875,-0.21875
a13_s1_happy_sad,13,1,happy,sad,8,-1.0,-0.90625,-1.28125,-1.28125,0.046875,-0.328125,-0.09375
a13_s1_happy_sad,13,1,happy,sad,9,0.921875,0.96875,0.921875,0.734375,-0.0703125,-0.1171875,-0.234375
a13_s1_happy_sad,13,1,happy,sad,10,-1.6875,-1.984375,-1.6875,-2.0859375,-0.34765625,-0.05078125,-0.1015625
a13_s1_happy_sad,13,1,happy,sad,11,-1.890625,-1.765625,-1.9375,-1.84375,0.109375,-0.0625,-0.03125
a13_s1_happy_sad,13,1,happy,sad,12,-2.5,-2.03125,-2.4375,-2.03125,0.4375,0.03125,-0.0625
a13_s1_happy_sad,13,1,happy,sad,13,-2.3125,-1.78125,-2.140625,-1.640625,0.515625,0.15625,-0.03125
a13_s1_happy_sad,13,1,happy,sad,14,-1.84375,-1.3906259536743164,-1.671875,-1.28125,0.4218745231628418,0.1406254768371582,-0.062499046325683594
a13_s1_happy_sad,13,1,happy,sad,15,-1.09375,-1.03125,-0.90625,-0.9375,0.015625,0.140625,-0.09375
a13_s1_happy_sad,13,1,happy,sad,16,-2.54296875,-2.3398447036743164,-2.3867197036743164,-2.2578134536743164,0.1660151481628418,0.1191401481628418,-0.0742177963256836
a13_s1_happy_sad,13,1,happy,sad,17,-2.15234375,-2.046875,-2.18359375,-1.8671875,0.2109375,0.07421875,0.2109375
a13_s1_happy_sad,13,1,happy,sad,18,-3.1640625,-2.8359375,-3.140625,-2.796875,0.3359375,0.03125,0.015625
a13_s1_happy_sad,13,1,happy,sad,19,-2.33203125,-1.5390625,-2.4404296875,-1.4609375,0.88623046875,-0.01513671875,0.1865234375
a13_s1_happy_sad,13,1,happy,sad,20,-0.03125,-0.359375,-0.15625,-0.046875,-0.109375,0.09375,0.4375
a13_s1_happy_sad,13,1,happy,sad,21,-1.46875,-1.359375,-1.5000009536743164,-1.5000009536743164,0.0546875,-0.0859384536743164,-0.109375
a13_s1_happy_sad,13,1,happy,sad,22,-0.6796875,-0.703125,-1.173828125,-0.75,0.2001953125,-0.2705078125,0.447265625
a13_s1_happy_sad,13,1,happy,sad,23,-1.6953125,-1.125,-2.0595703125,-1.1796875,0.72509765625,-0.20947265625,0.3095703125
a13_s1_happy_sad,13,1,happy,sad,24,-0.0703125,0.6484375,-0.27734375,0.4296875,0.712890625,-0.212890625,-0.01171875
a13_s1_happy_sad,13,1,happy,sad,25,-1.33203125,-0.28515625,-1.71484375,-0.40625,1.177734375,-0.251953125,0.26171875
a13_s1_happy_sad,13,1,happy,sad,26,-1.7421875,-0.69464111328125,-2.3515625,-1.15625,1.121429443359375,-0.535491943359375,0.14776611328125
a13_s1_happy_sad,13,1,happy,sad,27,-1.78125,-1.140625,-1.84375,-1.46875,0.5078125,-0.1953125,-0.265625
a13_s1_happy_sad,13,1,happy,sad,28,-1.0625,-0.6875,-1.0625,-0.75,0.34375,-0.03125,-0.0625
a13_s1_neutral_angry,13,1,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a13_s1_neutral_angry,13,1,neutral,angry,1,0.2255859375,0.060546875,0.20703125,0.04345703125,-0.164306640625,-0.017822265625,0.00146484375
a13_s1_neutral_angry,13,1,neutral,angry,2,-0.171875,-0.3046875,-0.16796875,-0.369140625,-0.1669921875,-0.0302734375,-0.068359375
a13_s1_neutral_angry,13,1,neutral,angry,3,0.265625,0.1875,0.21875,0.15625,-0.0703125,-0.0390625,0.015625
a13_s1_neutral_angry,13,1,neutral,angry,4,1.59375,1.40625,1.28125,1.375,-0.046875,-0.171875,0.28125
a13_s1_neutral_angry,13,1,neutral,angry,5,1.0,0.59375,0.59375,0.375,-0.3125,-0.3125,0.1875
a13_s1_neutral_angry,13,1,neutral,angry,6,-0.5,-0.78125,-0.71875,-0.875,-0.21875,-0.15625,0.125
a13_s1_neutral_angry,13,1,neutral,angry,7,0.21875,-0.15625,0.46875,0.25,-0.296875,0.328125,0.15625
a13_s1_neutral_angry,13,1,neutral,angry,8,0.5625,0.28125,0.75,0.53125,-0.25,0.21875,0.0625
a13_s1_neutral_angry,13,1,neutral,angry,9,1.25,1.359375,1.234375,1.328125,0.1015625,-0.0234375,-0.015625
a13_s1_neutral_angry,13,1,neutral,angry,10,0.4375,0.328125,0.640625,0.59375,-0.078125,0.234375,0.0625
a13_s1_neutral_angry,13,1,neutral,angry,11,1.375,1.046875,1.453125,1.171875,-0.3046875,0.1015625,0.046875
a13_s1_neutral_angry,13,1,neutral,angry,12,0.0,-0.25,0.1875,-0.40625,-0.421875,0.015625,-0.34375
a13_s1_neutral_angry,13,1,neutral,angry,13,-0.0625,-0.25,-0.03125,-0.390625,-0.2734375,-0.0546875,-0.171875
a13_s1_neutral_angry,13,1,neutral,angry,14,-0.75,-0.96875,-0.9687509536743164,-0.984375,-0.1171870231628418,-0.1171879768371582,0.2031259536743164
a13_s1_neutral_angry,13,1,neutral,angry,15,-0.640625,-1.109375,-1.25,-1.1406240463256836,-0.1796870231628418,-0.3203120231628418,0.5781259536743164
a13_s1_neutral_angry,13,1,neutral,angry,16,-0.765625,-1.7578125,-0.953125,-1.69140625,-0.865234375,-0.060546875,0.25390625
a13_s1_neutral_angry,13,1,neutral,angry,17,-0.671875,-1.4375,-1.0859375,-1.34765625,-0.513671875,-0.162109375,0.50390625
a13_s1_neutral_angry,13,1,neutral,angry,18,0.8593759536743164,0.03125,0.453125,0.21875,-0.5312504768371582,-0.1093754768371582,0.5937509536743164
a13_s1_neutral_angry,13,1,neutral,angry,19,-0.875,-1.43359375,-1.1640625,-1.29296875,-0.34375,-0.07421875,0.4296875
a13_s1_neutral_angry,13,1,neutral,angry,20,-2.86669921875,-3.6015625,-2.814453125,-3.3359375,-0.628173828125,0.158935546875,0.21337890625
a13_s1_neutral_angry,13,1,neutral,angry,21,-1.7578125,-2.31640625,-1.890625,-2.51953125,-0.59375,-0.16796875,-0.0703125
a13_s1_neutral_angry,13,1,neutral,angry,22,-2.5048828125,-2.4140625,-2.4843740463256836,-2.73046875,-0.0776371955871582,-0.1479487419128418,-0.3369150161743164
a13_s1_neutral_angry,13,1,neutral,angry,23,-3.7734375,-4.1328125,-3.5078125,-4.21875,-0.53515625,0.08984375,-0.3515625
a13_s1_neutral_angry,13,1,neutral,angry,24,-3.84375,-5.687500476837158,-3.5625,-5.390625,-1.835937738418579,0.2890627384185791,0.015625476837158203
a13_s1_neutral_angry,13,1,neutral,angry,25,-2.7734375,-3.5869140625,-3.052734375,-3.65625,-0.70849609375,-0.17431640625,0.2099609375
a13_s1_neutral_angry,13,1,neutral,angry,26,-3.3466796875,-3.171875,-3.8515625,-3.707031726837158,0.1596677303314209,-0.5200197696685791,-0.030273914337158203
a13_s1_neutral_angry,13,1,neutral,angry,27,-3.046875,-1.828125,-3.1484375,-2.234375,1.06640625,-0.25390625,-0.3046875
a13_s1_neutral_angry,13,1,neutral,angry,28,-1.3125,-1.125,-1.6249995231628418,-1.3125,0.2499997615814209,-0.2499997615814209,0.1249995231628418
a13_s2_happy_sad,13,2,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a13_s2_happy_sad,13,2,happy,sad,1,-0.3515625,-0.25,-0.390625,-0.2421875,0.125,-0.015625,0.046875
a13_s2_happy_sad,13,2,happy,sad,2,-0.826171875,-0.609375,-0.8759765625,-0.65283203125,0.219970703125,-0.046630859375,0.00634765625
a13_s2_happy_sad,13,2,happy,sad,3,-0.7578125,-0.578125,-0.8125009536743164,-0.7265634536743164,0.1328125,-0.1015634536743164,-0.09375
a13_s2_happy_sad,13,2,happy,sad,4,-0.375,-0.21875,-0.53125,-0.53125,0.078125,-0.234375,-0.15625
a13_s2_happy_sad,13,2,happy,sad,5,-0.9375,-0.90625,-1.078125,-1.15625,-0.0234375,-0.1953125,-0.109375
a13_s2_happy_sad,13,2,happy,sad,6,-1.84375,-1.890625,-1.875,-2.03125,-0.1015625,-0.0859375,-0.109375
a13_s2_happy_sad,13,2,happy,sad,7,-0.78125,-0.5625,-0.90625,-0.78125,0.171875,-0.171875,-0.09375
a13_s2_happy_sad,13,2,happy,sad,8,-0.96875,-0.8125,-1.09375,-0.90625,0.171875,-0.109375,0.03125
a13_s2_happy_sad,13,2,happy,sad,9,0.96875,1.0,1.109375,1.03125,-0.0234375,0.0859375,-0.109375
a13_s2_happy_sad,13,2,happy,sad,10,-1.265625,-1.6875,-1.21875,-1.6953134536743164,-0.4492192268371582,0.019530773162841797,-0.054688453674316406
a13_s2_happy_sad,13,2,happy,sad,11,-1.546875,-1.3125,-1.984375,-1.609375,0.3046875,-0.3671875,0.140625
a13_s2_happy_sad,13,2,happy,sad,12,-2.15625,-1.75,-2.203125,-1.71875,0.4453125,-0.0078125,0.078125
a13_s2_happy_sad,13,2,happy,sad,13,-2.375,-1.609375,-2.1875,-1.65625,0.6484375,0.0703125,-0.234375
a13_s2_happy_sad,13,2,happy,sad,14,-1.9609384536743164,-1.078125,-1.7890625,-1.4140615463256836,0.6289072036743164,-0.0820302963256836,-0.5078125
a13_s2_happy_sad,13,2,happy,sad,15,-0.8125,-0.765625,-0.578125,-1.0,-0.1875,0.0,-0.46875
a13_s2_happy_sad,13,2,happy,sad,16,-2.03515625,-2.283203125,-1.76953125,-2.4921865463256836,-0.4853510856628418,0.028320789337158203,-0.4746084213256836
a13_s2_happy_sad,13,2,happy,sad,17,-2.4619140625,-2.466796875,-2.234375,-2.453125,-0.11181640625,0.12060546875,-0.2138671875
a13_s2_happy_sad,13,2,happy,sad,18,-3.2539072036743164,-2.8593740463256836,-3.09375,-2.8593759536743164,0.3144536018371582,0.0800776481628418,-0.16015911102294922
a13_s2_happy_sad,13,2,happy,sad,19,-1.953125,-1.16015625,-2.515625,-1.6015625,0.853515625,-0.501953125,0.12109375
a13_s2_happy_sad,13,2,happy,sad,20,-0.1171875,-0.890625,-0.4453125,-0.515625,-0.421875,0.0234375,0.703125
a13_s2_happy_sad,13,2,happy,sad,21,-1.3828125,-1.578125,-1.2734375,-1.4375,-0.1796875,0.125,0.03125
a13_s2_happy_sad,13,2,happy,sad,22,-0.3203125,-0.53125,-1.2373046875,-0.6796875,0.17333984375,-0.53271484375,0.7685546875
a13_s2_happy_sad,13,2,happy,sad,23,-1.328125,-0.8203125,-1.9453125,-1.18359375,0.634765625,-0.490234375,0.25390625
a13_s2_happy_sad,13,2,happy,sad,24,-0.23828125,-0.03125,-0.03369140625,-0.0546875,0.093017578125,0.090576171875,-0.22802734375
a13_s2_happy_sad,13,2,happy,sad,25,-0.40185546875,-0.59765625,-0.171875,-0.125,-0.074462890625,0.351318359375,0.24267578125
a13_s2_happy_sad,13,2,happy,sad,26,-1.4140625,-1.96484375,-1.2890625,-1.341796875,-0.3017578125,0.3740234375,0.498046875
a13_s2_happy_sad,13,2,happy,sad,27,-1.46875,-1.71875,-1.28125,-1.3125,-0.140625,0.296875,0.21875
a13_s2_happy_sad,13,2,happy,sad,28,-0.6875,-1.125,-0.5,-0.6875,-0.3125,0.3125,0.25
a13_s2_neutral_angry,13,2,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a13_s2_neutral_angry,13,2,neutral,angry,1,0.146484375,-0.0517578125,-0.00244140625,-0.140869140625,-0.1683349609375,-0.1190185546875,0.059814453125
a13_s2_neutral_angry,13,2,neutral,angry,2,-0.3203125,-0.521484375,-0.275390625,-0.56787109375,-0.246826171875,-0.000732421875,-0.09130859375
a13_s2_neutral_angry,13,2,neutral,angry,3,0.171875,0.171875,0.125,0.09375,-0.015625,-0.0625,-0.03125
a13_s2_neutral_angry,13,2,neutral,angry,4,1.46875,1.28125,1.125,1.25,-0.03125,-0.1875,0.3125
a13_s2_neutral_angry,13,2,neutral,angry,5,0.9375,0.46875,0.53125,0.1875,-0.40625,-0.34375,0.125
a13_s2_neutral_angry,13,2,neutral,angry,6,-0.6875,-0.96875,-0.96875,-1.0,-0.15625,-0.15625,0.25
a13_s2_neutral_angry,13,2,neutral,angry,7,0.28125,-0.09375,0.375,0.34375,-0.203125,0.265625,0.34375
a13_s2_neutral_angry,13,2,neutral,angry,8,0.4375,0.40625,0.5,0.625,0.046875,0.140625,0.15625
a13_s2_neutral_angry,13,2,neutral,angry,9,1.40625,1.453125,1.34375,1.21875,-0.0390625,-0.1484375,-0.171875
a13_s2_neutral_angry,13,2,neutral,angry,10,0.546875,0.296875,0.78125,0.8125,-0.109375,0.375,0.28125
a13_s2_neutral_angry,13,2,neutral,angry,11,1.4375,1.046875,1.28125,0.96875,-0.3515625,-0.1171875,0.078125
a13_s2_neutral_angry,13,2,neutral,angry,12,0.09375,-0.125,0.0,-0.5625,-0.390625,-0.265625,-0.34375
a13_s2_neutral_angry,13,2,neutral,angry,13,-0.25,-0.109375,-0.21875,-0.484375,-0.0625,-0.171875,-0.40625
a13_s2_neutral_angry,13,2,neutral,angry,14,-1.046875,-0.578125,-1.046875,-0.8515625,0.33203125,-0.13671875,-0.2734375
a13_s2_neutral_angry,13,2,neutral,angry,15,-0.34375,-0.3125,-0.734375,-0.5703125,0.09765625,-0.32421875,0.1328125
a13_s2_neutral_angry,13,2,neutral,angry,16,-0.9296875,-1.2265625,-0.9296875,-1.1953125,-0.28125,0.015625,0.03125
a13_s2_neutral_angry,13,2,neutral,angry,17,-0.9140625,-1.04296875,-1.09375,-1.140625,-0.087890625,-0.138671875,0.08203125
a13_s2_neutral_angry,13,2,neutral,angry,18,0.390625,0.8046875,0.5546875,0.609375,0.234375,-0.015625,-0.359375
a13_s2_neutral_angry,13,2,neutral,angry,19,-0.6796875,-0.234375,-1.046875,-1.1328125,0.1796875,-0.6328125,-0.53125
a13_s2_neutral_angry,13,2,neutral,angry,20,-2.630859375,-2.3828125,-3.20703125,-2.7421875,0.3564453125,-0.4677734375,0.216796875
a13_s2_neutral_angry,13,2,neutral,angry,21,-1.890625,-1.8203125,-2.125,-2.2578125,-0.03125,-0.3359375,-0.203125
a13_s2_neutral_angry,13,2,neutral,angry,22,-2.40234375,-1.75,-2.5000009536743164,-2.3515625,0.4003911018371582,-0.3496098518371582,-0.5039052963256836
a13_s2_neutral_angry,13,2,neutral,angry,23,-3.8095703125,-3.375,-3.919921875,-3.73046875,0.31201171875,-0.23291015625,-0.2451171875
a13_s2_neutral_angry,13,2,neutral,angry,24,-3.828125,-5.03125,-4.015625,-4.515625,-0.8515625,0.1640625,0.703125
a13_s2_neutral_angry,13,2,neutral,angry,25,-1.31982421875,-2.8515625,-1.3515625,-2.34332275390625,-1.261749267578125,0.238250732421875,0.53997802734375
a13_s2_neutral_angry,13,2,neutral,angry,26,-2.400390625,-2.59375,-2.52880859375,-3.234374523162842,-0.4494626522064209,-0.3845212459564209,-0.5122065544128418
a13_s2_neutral_angry,13,2,neutral,angry,27,-1.1875,-1.84375,-0.7421875,-1.390625,-0.65234375,0.44921875,0.0078125
a13_s2_neutral_angry,13,2,neutral,angry,28,0.3125,-0.3125,0.3125,0.0625,-0.4375,0.1875,0.375
a14_s1_happy_sad,14,1,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a14_s1_happy_sad,14,1,happy,sad,1,-0.265625,-0.2265625,-0.15625,-0.1328125,0.03125,0.1015625,-0.015625
a14_s1_happy_sad,14,1,happy,sad,2,-0.64453125,-0.625,-0.41015625,-0.421875,0.00390625,0.21875,-0.03125
a14_s1_happy_sad,14,1,happy,sad,3,-0.5703125,-0.5859375,-0.421875,-0.4375,-0.015625,0.1484375,0.0
a14_s1_happy_sad,14,1,happy,sad,4,-0.25,-0.265625,-0.34375,-0.34375,-0.0078125,-0.0859375,0.015625
a14_s1_happy_sad,14,1,happy,sad,5,-0.75,-0.984375,-0.71875,-0.859375,-0.1875,0.078125,0.09375
a14_s1_happy_sad,14,1,happy,sad,6,-1.578125,-1.90625,-1.5,-1.84375,-0.3359375,0.0703125,-0.015625
a14_s1_happy_sad,14,1,happy,sad,7,-0.75,-0.8125,-0.75,-0.90625,-0.109375,-0.046875,-0.09375
a14_s1_happy_sad,14,1,happy,sad,8,-1.09375,-1.21875,-1.421875,-1.53125,-0.1171875,-0.3203125,0.015625
a14_s1_happy_sad,14,1,happy,sad,9,0.703125,0.609375,0.15625,0.25,0.0,-0.453125,0.1875
a14_s1_happy_sad,14,1,happy,sad,10,-1.4687490463256836,-1.5312509536743164,-1.3203125,-1.5546875,-0.1484384536743164,0.0625,-0.1718730926513672
a14_s1_happy_sad,14,1,happy,sad,11,-1.90625,-1.1249990463256836,-1.890625,-1.265625,0.7031254768371582,-0.0625004768371582,-0.1562509536743164
a14_s1_happy_sad,14,1,happy,sad,12,-2.5937509536743164,-1.984375,-2.703125,-1.984375,0.6640629768371582,-0.0546870231628418,0.1093740463256836
a14_s1_happy_sad,14,1,happy,sad,13,-3.1874990463256836,-2.0,-3.4453125,-2.328125,1.1523432731628418,-0.2929692268371582,-0.0703115463256836
a14_s1_happy_sad,14,1,happy,sad,14,-1.59375,-1.3203125,-2.1953134536743164,-1.8046875,0.3320317268371582,-0.5429692268371582,0.1171884536743164
a14_s1_happy_sad,14,1,happy,sad,15,-0.609375,-0.7734375,-1.0078125,-1.2890625,-0.22265625,-0.45703125,-0.1171875
a14_s1_happy_sad,14,1,happy,sad,16,-2.431640625,-2.671875,-2.6953115463256836,-2.9970703125,-0.2709965705871582,-0.2944331169128418,-0.061524391174316406
a14_s1_happy_sad,14,1,happy,sad,17,-2.0546875,-2.11328125,-2.44140625,-2.54296875,-0.080078125,-0.408203125,-0.04296875
a14_s1_happy_sad,14,1,happy,sad,18,-2.890625,-2.51953125,-3.2421865463256836,-2.8046875,0.4042963981628418,-0.3183588981628418,0.0664052963256836
a14_s1_happy_sad,14,1,happy,sad,19,-1.9296875,-1.875,-2.34765625,-1.751953125,0.3251953125,-0.1474609375,0.541015625
a14_s1_happy_sad,14,1,happy,sad,20,-1.24609375,-0.68359375,-1.015625,-0.2890625,0.64453125,0.3125,0.1640625
a14_s1_happy_sad,14,1,happy,sad,21,-2.6015625,-2.1796875,-2.3828125,-2.265625,0.26953125,0.06640625,-0.3046875
a14_s1_happy_sad,14,1,happy,sad,22,-1.9697265625,-1.49072265625,-1.5546875,-1.521484375,0.256103515625,0.192138671875,-0.44580078125
a14_s1_happy_sad,14,1,happy,sad,23,-2.01171875,-1.9287109375,-2.1767578125,-2.150390625,0.0546875,-0.193359375,-0.056640625
a14_s1_happy_sad,14,1,happy,sad,24,0.17578125,-0.0546875,-0.0830078125,-0.59375,-0.37060546875,-0.39892578125,-0.2802734375
a14_s1_happy_sad,14,1,happy,sad,25,-0.1708984375,-1.0009765625,-0.77734375,-0.71875,-0.3857421875,-0.162109375,0.888671875
a14_s1_happy_sad,14,1,happy,sad,26,-1.0234375,-1.3515625,-1.171875,-1.1875,-0.171875,0.0078125,0.3125
a14_s1_happy_sad,14,1,happy,sad,27,-1.703125,-1.4375,-1.4375,-1.8125,-0.0546875,-0.0546875,-0.640625
a14_s1_happy_sad,14,1,happy,sad,28,-0.5625,-0.5,-0.25,-0.625,-0.15625,0.09375,-0.4375
a14_s1_neutral_angry,14,1,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a14_s1_neutral_angry,14,1,neutral,angry,1,0.121826171875,0.05816650390625,-0.00634765625,-0.049774169921875,-0.0535430908203125,-0.1180572509765625,0.020233154296875
a14_s1_neutral_angry,14,1,neutral,angry,2,-0.279296875,-0.39453125,-0.337890625,-0.4765625,-0.126953125,-0.0703125,-0.0234375
a14_s1_neutral_angry,14,1,neutral,angry,3,0.28125,0.109375,0.078125,0.078125,-0.0859375,-0.1171875,0.171875
a14_s1_neutral_angry,14,1,neutral,angry,4,1.640625,1.34375,1.390625,1.390625,-0.1484375,-0.1015625,0.296875
a14_s1_neutral_angry,14,1,neutral,angry,5,0.59375,0.59375,0.5625,0.6875,0.0625,0.03125,0.125
a14_s1_neutral_angry,14,1,neutral,angry,6,-0.46875,-0.28125,-0.53125,-0.3125,0.203125,-0.046875,0.03125
a14_s1_neutral_angry,14,1,neutral,angry,7,0.8125,0.375,0.75,0.375,-0.40625,-0.03125,0.0625
a14_s1_neutral_angry,14,1,neutral,angry,8,0.875,0.4375,0.75,0.34375,-0.421875,-0.109375,0.03125
a14_s1_neutral_angry,14,1,neutral,angry,9,1.6875,0.703125,1.71875,0.78125,-0.9609375,0.0546875,0.046875
a14_s1_neutral_angry,14,1,neutral,angry,10,0.625,-0.3125,0.6875,-0.078125,-0.8515625,0.1484375,0.171875
a14_s1_neutral_angry,14,1,neutral,angry,11,0.90625,-0.171875,1.09375,0.234375,-0.96875,0.296875,0.21875
a14_s1_neutral_angry,14,1,neutral,angry,12,-0.71875,-1.359375,-0.5625,-1.296875,-0.6875,0.109375,-0.09375
a14_s1_neutral_angry,14,1,neutral,angry,13,-0.75,-0.6875,-0.59375,-0.671875,-0.0078125,0.0859375,-0.140625
a14_s1_neutral_angry,14,1,neutral,angry,14,-1.6093759536743164,-1.421875,-1.5468740463256836,-1.375,0.1796875,0.054688453674316406,-0.015626907348632812
a14_s1_neutral_angry,14,1,neutral,angry,15,-1.1328115463256836,-0.8515625,-1.40625,-0.78125,0.4531245231628418,-0.1015629768371582,0.3437509536743164
a14_s1_neutral_angry,14,1,neutral,angry,16,-1.1953125,-1.654296875,-1.203125,-1.51953125,-0.3876953125,0.0634765625,0.142578125
a14_s1_neutral_angry,14,1,neutral,angry,17,-1.17578125,-0.9140625,-1.0546875,-0.9453125,0.185546875,0.044921875,-0.15234375
a14_s1_neutral_angry,14,1,neutral,angry,18,0.4140625,-0.1875,0.6328125,-0.328125,-0.78125,0.0390625,-0.359375
a14_s1_neutral_angry,14,1,neutral,angry,19,-0.453125,-1.259765625,-0.71875,-1.30078125,-0.6943359375,-0.1533203125,0.224609375
a14_s1_neutral_angry,14,1,neutral,angry,20,-2.5537109375,-2.3758544921875,-2.651123046875,-2.162109375,0.33343505859375,0.05816650390625,0.3111572265625
a14_s1_neutral_angry,14,1,neutral,angry,21,-1.921875,-1.796875,-2.13671875,-1.828125,0.216796875,-0.123046875,0.18359375
a14_s1_neutral_angry,14,1,neutral,angry,22,-2.3574228286743164,-2.0390625,-3.115234375,-1.8828125,0.7753911018371582,-0.3007807731628418,0.9140615463256836
a14_s1_neutral_angry,14,1,neutral,angry,23,-4.026368141174316,-2.587890625,-4.083984375,-2.38671875,1.5678715705871582,0.0717778205871582,0.2587881088256836
a14_s1_neutral_angry,14,1,neutral,angry,24,-4.203125,-3.4609375,-3.58203125,-3.16796875,0.578125,0.45703125,-0.328125
a14_s1_neutral_angry,14,1,neutral,angry,25,-3.4140625,-1.95703125,-3.125,-1.375,1.603515625,0.435546875,0.29296875
a14_s1_neutral_angry,14,1,neutral,angry,26,-3.83203125,-1.71875,-3.38812255859375,-0.09375,2.703826904296875,1.034454345703125,1.18109130859375
a14_s1_neutral_angry,14,1,neutral,angry,27,-2.6328125,-1.796875,-1.96875,-0.96875,0.91796875,0.74609375,0.1640625
a14_s1_neutral_angry,14,1,neutral,angry,28,-1.5625,-1.375,-1.0,-1.0,0.09375,0.46875,-0.1875
a14_s2_happy_sad,14,2,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a14_s2_happy_sad,14,2,happy,sad,1,-0.3671875,-0.21875,-0.34375,-0.125,0.18359375,0.05859375,0.0703125
a14_s2_happy_sad,14,2,happy,sad,2,-0.58984375,-0.50390625,-0.50390625,-0.38671875,0.1015625,0.1015625,0.03125
a14_s2_happy_sad,14,2,happy,sad,3,-0.45703125,-0.4765625,-0.392578125,-0.390625,-0.0087890625,0.0751953125,0.021484375
a14_s2_happy_sad,14,2,happy,sad,4,-0.140625,-0.125,-0.171875,-0.15625,0.015625,-0.03125,0.0
a14_s2_happy_sad,14,2,happy,sad,5,-0.859375,-0.765625,-0.921875,-0.796875,0.109375,-0.046875,0.03125
a14_s2_happy_sad,14,2,happy,sad,6,-1.703125,-1.59375,-1.6875,-1.53125,0.1328125,0.0390625,0.046875
a14_s2_happy_sad,14,2,happy,sad,7,-0.9375,-0.65625,-1.0625,-0.78125,0.28125,-0.125,0.0
a14_s2_happy_sad,14,2,happy,sad,8,-1.015625,-0.8125,-1.296875,-1.15625,0.171875,-0.3125,-0.0625
a14_s2_happy_sad,14,2,happy,sad,9,0.84375,0.953125,0.546875,0.59375,0.078125,-0.328125,-0.0625
a14_s2_happy_sad,14,2,happy,sad,10,-1.3046875,-1.4609375,-1.09375,-1.5625,-0.3125,0.0546875,-0.3125
a14_s2_happy_sad,14,2,happy,sad,11,-1.6406259536743164,-1.2031259536743164,-1.359375,-1.234375,0.28125,0.1250009536743164,-0.3125
a14_s2_happy_sad,14,2,happy,sad,12,-2.46875,-2.125,-2.4375,-2.0625,0.359375,0.046875,0.03125
a14_s2_happy_sad,14,2,happy,sad,13,-2.9609365463256836,-2.0937490463256836,-2.828125,-2.234375,0.73046875,-0.003907203674316406,-0.2734375
a14_s2_happy_sad,14,2,happy,sad,14,-1.96875,-1.140625,-1.6953125,-1.1171875,0.703125,0.1484375,-0.25
a14_s2_happy_sad,14,2,happy,sad,15,-1.1874990463256836,-0.7812490463256836,-0.6875,-0.5,0.296875,0.3906240463256836,-0.21875
a14_s2_happy_sad,14,2,happy,sad,16,-2.46875,-2.343017578125,-2.265625,-2.140625,0.1253662109375,0.2027587890625,-0.000732421875
a14_s2_happy_sad,14,2,happy,sad,17,-1.88671875,-1.93359375,-2.0625,-1.80078125,0.107421875,-0.021484375,0.30859375
a14_s2_happy_sad,14,2,happy,sad,18,-2.43359375,-2.125,-2.59375,-2.1953125,0.353515625,-0.115234375,0.08984375
a14_s2_happy_sad,14,2,happy,sad,19,-1.4853515625,-1.319091796875,-1.859375,-1.228515625,0.3985595703125,-0.1417236328125,0.464599609375
a14_s2_happy_sad,14,2,happy,sad,20,-0.625,-0.34375,-0.7890625,-0.68359375,0.193359375,-0.251953125,-0.17578125
a14_s2_happy_sad,14,2,happy,sad,21,-2.0703125,-2.0703125,-2.046875,-2.3984375,-0.17578125,-0.15234375,-0.3515625
a14_s2_happy_sad,14,2,happy,sad,22,-1.015625,-1.123046875,-1.0703125,-1.2578125,-0.1474609375,-0.0947265625,-0.080078125
a14_s2_happy_sad,14,2,happy,sad,23,-1.5,-1.2265625,-1.3593740463256836,-1.2421875,0.1953120231628418,0.0625004768371582,-0.1562509536743164
a14_s2_happy_sad,14,2,happy,sad,24,-0.046875,0.515625,0.0546875,0.50390625,0.505859375,0.044921875,-0.11328125
a14_s2_happy_sad,14,2,happy,sad,25,-0.3671875,0.015625,-0.34375,-0.0390625,0.34375,-0.015625,-0.078125
a14_s2_happy_sad,14,2,happy,sad,26,-1.4609375,-1.23828125,-0.9375,-0.974609375,0.0927734375,0.3935546875,-0.259765625
a14_s2_happy_sad,14,2,happy,sad,27,-1.46875,-1.5546875,-2.522705078125,-0.859375,0.7886962890625,-0.1793212890625,1.749267578125
a14_s2_happy_sad,14,2,happy,sad,28,-0.4375,-0.875,-0.9375,-0.3125,0.09375,0.03125,1.0625
