pair_id,actor,statement,label_a,label_b,AA,AB,BA,BB,ME_C,ME_D,interaction
a15_s2_sad_angry,15,2,sad,angry,-1.3750001192092896,1.375,-1.25,0.4375004768371582,2.218750298023224,-0.4062497019767761,-1.0624996423721313
a16_s1_neutral_happy,16,1,neutral,happy,-4.250000171363354,-0.2500002384185791,-4.625000186264515,-0.75,3.9375000596046448,-0.43749988824129105,-0.1249997466802597
a16_s1_neutral_sad,16,1,neutral,sad,-2.8749999329447746,4.375,-2.750000089406967,3.75,6.875000011175871,-0.25000007823109627,-0.7499998435378075
a16_s1_neutral_angry,16,1,neutral,angry,-5.000000171363354,6.875000238418579,-5.124999891966581,5.624999523162842,11.312499912455678,-0.6875002179294825,-1.1250009946525097
a16_s1_happy_sad,16,1,happy,sad,4.750000074505806,1.375,2.999999910593033,1.5,-2.4374999925494194,-0.8125000819563866,1.8750001639127731
a16_s1_happy_angry,16,1,happy,angry,2.0,5.749999523162842,1.75,5.062499523162842,3.531249523162842,-0.46875,-0.4375
a16_s1_sad_angry,16,1,sad,angry,2.874999925494194,3.750000238418579,1.625,2.625,0.9375001564621925,-1.1875000819563866,0.12499968707561493
a16_s2_neutral_happy,16,2,neutral,happy,-5.124999921768904,-0.125,-4.499999973922968,-1.125,4.187499947845936,-0.1875000260770321,-1.6249999478459358
a16_s2_neutral_sad,16,2,neutral,sad,-4.374999921768904,-1.9999999701976776,-3.6249999292194843,-1.3750000298023224,2.312499925494194,0.6874999664723873,-0.12500005215406418
a16_s2_neutral_angry,16,2,neutral,angry,-5.499999921768904,6.3125,-4.749999772757292,6.625,11.593749847263098,0.531250074505806,-0.43750014901161194
a16_s2_happy_sad,16,2,happy,sad,4.8749998807907104,1.125,4.624999821186066,0.875,-3.749999850988388,-0.2500000298023224,5.960464477539063e-08
a16_s2_happy_angry,16,2,happy,angry,3.2499998807907104,6.312500238418579,2.500000238418579,5.8125,3.1875000596046448,-0.6249999403953552,0.24999940395355225
a16_s2_sad_angry,16,2,sad,angry,-1.5,3.375,-1.25,4.125,5.125,0.5,0.5
a17_s1_neutral_happy,17,1,neutral,happy,2.250000238418579,0.625,2.250000238418579,0.5625002384185791,-1.6562501192092896,-0.03124988079071045,-0.0624997615814209
a17_s1_neutral_sad,17,1,neutral,sad,3.125000238418579,5.749999761581421,2.0000001192092896,5.3749998062849045,2.9999996051192284,-0.750000037252903,0.7500001639127731
a17_s1_neutral_angry,17,1,neutral,angry,5.000000178813934,4.624999850988388,4.750000059604645,5.374999791383743,0.12499970197677612,0.24999991059303284,1.0000000596046448
a17_s1_happy_sad,17,1,happy,sad,3.6874998956918716,6.437499910593033,4.0000001192092896,6.6874998062849045,2.718749850988388,0.2812500596046448,-0.06250032782554626
a17_s1_happy_angry,17,1,happy,angry,2.1874998807907104,5.1249998807907104,2.6874998807907104,5.624999791383743,2.9374999552965164,0.4999999552965164,-8.940696716308594e-08
a17_s1_sad_angry,17,1,sad,angry,-2.1250000447034836,-0.5,-2.3749998956918716,1.0000000298023224,2.499999985098839,0.6250000894069672,1.7499998807907104
a17_s2_neutral_happy,17,2,neutral,happy,-3.3750000298023224,-2.875,-3.3750000298023224,-2.687500238418579,0.5937499105930328,0.09374988079071045,0.1874997615814209
a17_s2_neutral_sad,17,2,neutral,sad,-1.5000000298023224,1.25,-1.6249999701976776,2.2499999701976776,3.312499985098839,0.4375000149011612,1.1249999105930328
a17_s2_neutral_angry,17,2,neutral,angry,-2.1250000298023224,0.25,-2.1249998807907104,1.875,3.1874999552965164,0.812500074505806,1.624999850988388
a17_s2_happy_sad,17,2,happy,sad,5.3125001192092896,2.1250000596046448,4.499999761581421,4.999999970197678,-1.343749925494194,1.031249776482582,3.6875002682209015
a17_s2_happy_angry,17,2,happy,angry,2.937500238418579,3.3125,3.0625,4.125,0.7187498807907104,0.46874988079071045,0.6875002384185791
a17_s2_sad_angry,17,2,sad,angry,-0.8749999701976776,-0.875,-0.375,-0.25,0.062499985098838806,0.5624999850988388,0.1250000298023224
a18_s1_neutral_happy,18,1,neutral,happy,1.125,3.8750000596046448,1.0,4.812500238418579,3.281250149011612,0.40625008940696716,1.0625001788139343
a18_s1_neutral_sad,18,1,neutral,sad,2.125,2.8750000596046448,1.1249998807907104,3.624999910593033,1.6250000447034836,-0.12500013411045074,1.7499999701976776
a18_s1_neutral_angry,18,1,neutral,angry,2.875,3.312499761581421,2.6249999403953552,4.8125,1.3124999105930328,0.6250000894069672,1.7500002980232239
a18_s1_happy_sad,18,1,happy,sad,-0.5,1.125,0.7500000298023224,2.874999910593033,1.8749999403953552,1.4999999701976776,0.49999988079071045
a18_s1_happy_angry,18,1,happy,angry,-4.062500238418579,4.0625,-4.0,3.75,7.9375001192092896,-0.12499988079071045,-0.3750002384185791
a18_s1_sad_angry,18,1,sad,angry,-1.1250000298023224,3.687499761581421,-0.125,3.1875,4.062499895691872,0.25000013411045074,-1.4999997913837433
a18_s2_neutral_happy,18,2,neutral,happy,0.25,5.187500074505806,-0.4999999403953552,5.375000145286322,5.406250080093741,-0.2812499348074198,0.9375000111758709
a18_s2_neutral_sad,18,2,neutral,sad,0.125,2.999999761581421,-0.875,1.625,2.6874998807907104,-1.1874998807907104,-0.3749997615814209
a18_s2_neutral_angry,18,2,neutral,angry,-0.875,6.500000238418579,-0.5,6.749999642372131,7.312499940395355,0.3124997019767761,-0.12500059604644775
a18_s2_happy_sad,18,2,happy,sad,-3.1249999068677425,-0.875,-2.7500001043081284,-0.9999998807907104,2.0000000651925802,0.12499996088445187,-0.49999968335032463
a18_s2_happy_angry,18,2,happy,angry,-4.375000145286322,4.375,-2.2500001043081284,5.8750001192092896,8.43750018440187,1.8125000800937414,-0.6249999217689037
a18_s2_sad_angry,18,2,sad,angry,1.7499998807907104,6.5624998807907104,2.2500000298023224,5.9375001192092896,4.250000044703484,-0.06249980628490448,-1.1249999105930328
a19_s1_neutral_happy,19,1,neutral,happy,-2.625,1.7499998807907104,-2.624999925494194,1.1875,4.093749903142452,-0.28124990314245224,-0.5624999552965164
a19_s1_neutral_sad,19,1,neutral,sad,-1.375,3.125,-1.25,4.374999761581421,5.0624998807907104,0.6874998807907104,1.124999761581421
a19_s1_neutral_angry,19,1,neutral,angry,-1.5,2.5,-1.0,2.125,3.5625,0.0625,-0.875
a19_s1_happy_sad,19,1,happy,sad,2.125,0.875,1.625,2.249999761581421,-0.31250011920928955,0.43749988079071045,1.874999761581421
a19_s1_happy_angry,19,1,happy,angry,0.375,2.6875,0.375,2.375,2.15625,-0.15625,-0.3125
a19_s1_sad_angry,19,1,sad,angry,1.6250000298023224,3.75,1.5,2.0625,1.3437499850988388,-0.9062500149011612,-1.5624999701976776
a19_s2_neutral_happy,19,2,neutral,happy,-0.5,-1.1249999403953552,-1.8749999403953552,-1.8749999403953552,-0.3124999701976776,-1.0624999701976776,0.6249999403953552
a19_s2_neutral_sad,19,2,neutral,sad,-0.125,1.875,-1.125,1.875,2.5,-0.5,1.0
a19_s2_neutral_angry,19,2,neutral,angry,1.0000000596046448,3.1249998807907104,0.875,3.312499761581421,2.2812497913837433,0.031249910593032837,0.3124999403953552
a19_s2_happy_sad,19,2,happy,sad,0.0,2.3749998807907104,-0.625,1.75,2.3749999403953552,-0.6249999403953552,1.1920928955078125e-07
a19_s2_happy_angry,19,2,happy,angry,-1.375,2.875000238418579,-1.25,3.312499761581421,4.40625,0.2812497615814209,0.3124995231628418
a19_s2_sad_angry,19,2,sad,angry,2.125000074505806,0.125,1.8749999552965164,0.5,-1.6875000149011612,0.062499940395355225,0.6250001192092896
a20_s1_neutral_happy,20,1,neutral,happy,-1.1249999403953552,3.812500238418579,-2.374999925494194,3.6875001192092896,5.500000111758709,-0.6875000521540642,1.1249998658895493
a20_s1_neutral_sad,20,1,neutral,sad,-1.2499999403953552,4.687499761581421,-1.9999998807907104,4.6875001192092896,6.312499850988388,-0.3749997913837433,0.7500002980232239
a20_s1_neutral_angry,20,1,neutral,angry,-2.2499999403953552,-0.25,-2.8749999403953552,-0.25,2.3124999403953552,-0.3125,0.625
a20_s1_happy_sad,20,1,happy,sad,1.0,2.8749998807907104,0.625,3.1250001192092896,2.1875,-0.06249988079071045,0.6250002384185791
a20_s1_happy_angry,20,1,happy,angry,0.875,0.6249997615814209,1.7500000298023224,0.25,-0.8750001341104507,0.25000013411045074,-1.2499997913837433
a20_s1_sad_angry,20,1,sad,angry,1.7499999701976776,-2.1250000596046448,1.4999999701976776,-2.749999910593033,-4.062499955296516,-0.43749992549419403,-0.37499985098838806
a20_s2_neutral_happy,20,2,neutral,happy,-2.8750000298023224,-3.437499761581421,-3.1249999329447746,-3.750000238418579,-0.5937500186264515,-0.2812501899898052,-0.06250057369470596
a20_s2_neutral_sad,20,2,neutral,sad,-3.2500000298023224,2.875,-3.500000037252903,3.499999523162842,6.562499795109034,0.1874997578561306,0.8749995306134224
a20_s2_neutral_angry,20,2,neutral,angry,-4.124999791383743,2.625,-4.125000178813934,3.562499761581421,7.218749865889549,0.46874968707561493,0.9375001490116119
a20_s2_happy_sad,20,2,happy,sad,5.750000178813934,-1.125,5.125,-0.875,-6.437500089406967,-0.18750008940696716,0.8750001788139343
a20_s2_happy_angry,20,2,happy,angry,4.500000238418579,3.499999523162842,4.437499761581421,5.687499761581421,0.12499964237213135,1.0624998807907104,2.2500007152557373
a20_s2_sad_angry,20,2,sad,angry,6.000000079162419,0.0,4.499999949708581,2.624999761581421,-3.9375001336447895,0.5624998160637915,4.124999891035259
a21_s1_neutral_happy,21,1,neutral,happy,-4.750000178813934,-3.749999925494194,-4.37499987334013,-3.7499998956918716,0.8125001154839993,0.18750016763806343,-0.3750002756714821
a21_s1_neutral_sad,21,1,neutral,sad,-2.8749999403953552,4.375,-2.2499999552965164,4.000000476837158,6.750000186264515,0.1250002309679985,-0.9999995082616806
a21_s1_neutral_angry,21,1,neutral,angry,-4.375000178813934,3.1875,-3.7500001043081284,2.4375,6.875000141561031,-0.062499962747097015,-1.375000074505806
a21_s1_happy_sad,21,1,happy,sad,1.5,1.875,0.875,1.25,0.375,-0.625,0.0
a21_s1_happy_angry,21,1,happy,angry,-0.8125002384185791,1.7500004768371582,-0.25,1.125,1.9687503576278687,-0.03125011920928955,-1.1875007152557373
a21_s1_sad_angry,21,1,sad,angry,4.499999824911356,1.5,4.874999837018549,1.625,-3.1249998309649527,0.25000000605359674,-0.25000001210719347
a21_s2_neutral_happy,21,2,neutral,happy,-3.9999998435378075,-2.5,-4.000000149011612,-2.624999985098839,1.4375000037252903,-0.06250014528632164,-0.12499967962503433
a21_s2_neutral_sad,21,2,neutral,sad,-2.6250000819563866,1.0,-2.8749999329447746,0.625,3.5625000074505806,-0.31249992549419403,-0.12500014901161194
a21_s2_neutral_angry,21,2,neutral,angry,-3.9999998435378075,2.8125,-3.749999977648258,2.3125,6.437499910593033,-0.12500006705522537,-0.7499998658895493
a21_s2_happy_sad,21,2,happy,sad,0.5,-6.500000178813934,-0.125,-5.6249998807907104,-6.250000029802322,0.12500014901161194,1.5000002980232239
a21_s2_happy_angry,21,2,happy,angry,-0.25,1.7499995231628418,-0.125,1.0,1.562499761581421,-0.3124997615814209,-0.8749995231628418
a21_s2_sad_angry,21,2,sad,angry,4.3749998807907104,2.375,4.5000001192092896,1.75,-2.375,-0.24999988079071045,-0.7500002384185791
a22_s1_neutral_happy,22,1,neutral,happy,-4.812500149011612,0.875,-4.9374998807907104,0.125,5.375000014901161,-0.43749986588954926,-0.6250002682209015
a22_s1_neutral_sad,22,1,neutral,sad,-1.9999999105930328,3.875,-1.9999999701976776,3.875,5.874999940395355,-2.9802322387695312e-08,5.960464477539063e-08
a22_s1_neutral_angry,22,1,neutral,angry,-4.000000149011612,2.500000238418579,-4.249999783933163,2.875,6.812500085681677,0.06250006332993507,0.6249993965029716
a22_s1_happy_sad,22,1,happy,sad,4.250000081956387,2.2500001192092896,2.624999925494194,2.5,-1.0624999441206455,-0.687500137835741,1.875000037252903
a22_s1_happy_angry,22,1,happy,angry,0.625,2.25,0.0,2.6875,2.15625,-0.09375,1.0625
a22_s1_sad_angry,22,1,sad,angry,0.0,-0.125,0.125,-0.375,-0.3125,-0.0625,-0.375
a22_s2_neutral_happy,22,2,neutral,happy,-4.874999798834324,0.125,-4.75,0.49999988079071045,5.124999839812517,0.24999983981251717,0.25000008195638657
a22_s2_neutral_sad,22,2,neutral,sad,-2.750000037252903,3.25,-2.3749999031424522,3.4999998807907104,5.937499910593033,0.3125000074505806,-0.1250002533197403
a22_s2_neutral_angry,22,2,neutral,angry,-4.499999798834324,0.6250001192092896,-4.124999776482582,0.375,4.812499847263098,0.06249995157122612,-0.6250001415610313
a22_s2_happy_sad,22,2,happy,sad,1.625,0.375,1.6249999701976776,1.2499998807907104,-0.8125000447034836,0.43749992549419403,0.8749999105930328
a22_s2_happy_angry,22,2,happy,angry,-1.1249998807907104,2.75,-1.125,2.749999761581421,3.8749998211860657,-1.7881393432617188e-07,-1.1920928955078125e-07
a22_s2_sad_angry,22,2,sad,angry,0.25,-1.7499999403953552,0.25,-0.75,-1.4999999701976776,0.4999999701976776,0.9999999403953552
a23_s1_neutral_happy,23,1,neutral,happy,-4.624999940395355,-0.8125,-4.374999791383743,-1.0625,3.5624998658895493,7.450580596923828e-08,-0.5000001490116119
a23_s1_neutral_sad,23,1,neutral,sad,-1.3749999403953552,2.625,-1.375,1.625,3.4999999701976776,-0.5000000298023224,-0.9999999403953552
a23_s1_neutral_angry,23,1,neutral,angry,-2.9999999403953552,0.0625,-3.0000000447034836,1.6875,3.8749999925494194,0.8124999478459358,1.6250001043081284
a23_s1_happy_sad,23,1,happy,sad,4.374999761581421,0.375,4.437500059604645,0.5,-3.968749910593033,0.09375014901161194,0.06249970197677612
a23_s1_happy_angry,23,1,happy,angry,0.75,0.75,0.375,1.625,0.625,0.25,1.25
a23_s1_sad_angry,23,1,sad,angry,2.1249998956918716,-3.062499761581421,1.6250000298023224,-0.8750002384185791,-3.843749962747097,0.8437498286366463,2.687499389052391
a23_s2_neutral_happy,23,2,neutral,happy,-3.9999999403953552,-1.8125,-4.374999985098839,-1.5625,2.499999962747097,-0.06250002235174179,0.6250000447034836
a23_s2_neutral_sad,23,2,neutral,sad,-1.7499999403953552,0.375,-1.874999925494194,1.0,2.4999999329447746,0.2500000074505806,0.7499999850988388
a23_s2_neutral_angry,23,2,neutral,angry,-3.4999999403953552,1.125,-3.8750000447034836,2.500000476837158,5.5000002309679985,0.5000001862645149,1.7500005811452866
a23_s2_happy_sad,23,2,happy,sad,4.1250001192092896,1.3749998807907104,5.062500238418579,1.625,-3.093750238418579,0.5937501192092896,-0.6875
a23_s2_happy_angry,23,2,happy,angry,2.75,1.6875004768371582,3.062499761581421,2.062500476837158,-1.0312494039535522,0.34374988079071045,0.0625002384185791
a23_s2_sad_angry,23,2,sad,angry,-0.375,-0.3125,-0.375,0.6875,0.5625,0.5,1.0
a24_s1_neutral_happy,24,1,neutral,happy,-2.8749999701976776,-0.5,-1.9999999105930328,-0.875,1.7499999403953552,0.2500000298023224,-1.2500000596046448
a24_s1_neutral_sad,24,1,neutral,sad,-2.4999999701976776,-0.125,-2.5000001043081284,2.5,3.687500037252903,1.3124999329447746,2.6250001341104507
a24_s1_neutral_angry,24,1,neutral,angry,-3.6249999701976776,5.124999523162842,-3.8749999552965164,4.0,8.312499724328518,-0.6874997541308403,-0.874999538064003
a24_s1_happy_sad,24,1,happy,sad,3.625000014901161,-2.6249998807907104,1.6250000596046448,-3.5,-5.687499977648258,-1.437500037252903,1.1249998360872269
a24_s1_happy_angry,24,1,happy,angry,1.125,2.937499523162842,-1.125,2.8125,2.874999761581421,-1.187499761581421,2.125000476837158
a24_s1_sad_angry,24,1,sad,angry,4.125,-0.875,4.874999850988388,-1.0,-5.437499925494194,0.31249992549419403,-0.8749998509883881
a24_s2_neutral_happy,24,2,neutral,happy,-3.750000052154064,-1.0,-4.12499987334013,-0.8749999403953552,2.9999999925494194,-0.12499988079071045,0.49999988079071045
a24_s2_neutral_sad,24,2,neutral,sad,-3.375000052154064,1.875,-3.3750000596046448,1.625,5.1250000558793545,-0.1250000037252903,-0.2499999925494194
a24_s2_neutral_angry,24,2,neutral,angry,-4.375000052154064,2.812500476837158,-4.374999985098839,3.375000476837158,7.46875049546361,0.2812500335276127,0.5624999329447746
a24_s2_happy_sad,24,2,happy,sad,-0.375,-3.749999910593033,-0.375,-2.1249999403953552,-2.562499925494194,0.8124999850988388,1.6249999701976776
a24_s2_happy_angry,24,2,happy,angry,-1.25,4.062499523162842,-1.375,4.562500476837158,5.625,0.1875004768371582,0.6250009536743164
a24_s2_sad_angry,24,2,sad,angry,1.5,1.375,1.6250001192092896,1.125,-0.3125000596046448,-0.062499940395355225,-0.37500011920928955
