pair_id,actor,statement,label_a,label_b,layer,AA,AB,BA,BB,ME_C,ME_D,interaction
a05_s1_happy_sad,5,1,happy,sad,14,1.265625,0.375,1.25,0.65625,-0.7421875,0.1328125,0.296875
a05_s1_happy_sad,5,1,happy,sad,15,0.75,0.53125,0.71875,0.6875,-0.125,0.0625,0.1875
a05_s1_happy_sad,5,1,happy,sad,16,-0.1875,0.03125,-0.1875,0.65625,0.53125,0.3125,0.625
a05_s1_happy_sad,5,1,happy,sad,17,-1.03125,-0.484375,-0.828125,-0.390625,0.4921875,0.1484375,-0.109375
a05_s1_happy_sad,5,1,happy,sad,18,-0.78125,-0.71875,-0.40625,-0.5,-0.015625,0.296875,-0.15625
a05_s1_happy_sad,5,1,happy,sad,19,0.0,-1.1875,0.15625,-0.5,-0.921875,0.421875,0.53125
a05_s1_happy_sad,5,1,happy,sad,20,0.65625,0.1875,0.78125,0.71875,-0.265625,0.328125,0.40625
a05_s1_happy_sad,5,1,happy,sad,21,1.28125,-0.21875,1.5,0.21875,-1.390625,0.328125,0.21875
a05_s1_happy_sad,5,1,happy,sad,22,1.09375,-0.578125,0.46875,-0.484375,-1.3125,-0.265625,0.71875
a05_s1_happy_sad,5,1,happy,sad,23,-1.0,-3.34375,-1.53125,-3.046875,-1.9296875,-0.1171875,0.828125
a05_s1_happy_sad,5,1,happy,sad,24,-0.21875,-2.34375,-1.5,-1.84375,-1.234375,-0.390625,1.78125
a05_s1_happy_sad,5,1,happy,sad,25,1.9375,-3.4375,1.75,-2.90625,-5.015625,0.171875,0.71875
a05_s1_happy_sad,5,1,happy,sad,26,1.6875,-2.9375,1.375,-2.5625,-4.28125,0.03125,0.6875
a05_s1_happy_sad,5,1,happy,sad,27,0.75,-5.8749998807907104,-0.75,-4.9375,-5.406249940395355,-0.2812500596046448,2.4374998807907104
a05_s1_happy_sad,5,1,happy,sad,28,0.875,-4.375,0.25,-3.8750001192092896,-4.687500059604645,-0.06250005960464478,1.1249998807907104
a05_s1_neutral_angry,5,1,neutral,angry,0,0.671875,0.671875,0.671875,0.671875,0.0,0.0,0.0
a05_s1_neutral_angry,5,1,neutral,angry,1,-0.5,-0.449462890625,-0.40673828125,-0.2578125,0.0997314453125,0.1424560546875,0.098388671875
a05_s1_neutral_angry,5,1,neutral,angry,2,0.158203125,0.2841796875,0.24609375,0.4287109375,0.154296875,0.1162109375,0.056640625
a05_s1_neutral_angry,5,1,neutral,angry,3,-0.046875,0.125,0.078125,0.28125,0.1875,0.140625,0.03125
a05_s1_neutral_angry,5,1,neutral,angry,4,0.125,-0.0625,0.21875,0.171875,-0.1171875,0.1640625,0.140625
a05_s1_neutral_angry,5,1,neutral,angry,5,-0.4375,-0.515625,-0.5,-0.453125,-0.015625,0.0,0.125
a05_s1_neutral_angry,5,1,neutral,angry,6,-1.03125,-1.03125,-1.125,-0.96875,0.078125,-0.015625,0.15625
a05_s1_neutral_angry,5,1,neutral,angry,7,0.015625,-0.328125,0.0625,-0.09375,-0.25,0.140625,0.1875
a05_s1_neutral_angry,5,1,neutral,angry,8,-0.765625,-0.56640625,-0.703125,-0.37890625,0.26171875,0.125,0.125
a05_s1_neutral_angry,5,1,neutral,angry,9,-0.859375,-0.3125,-0.890625,-0.48828125,0.474609375,-0.103515625,-0.14453125
a05_s1_neutral_angry,5,1,neutral,angry,10,0.80859375,0.76171875,1.10546875,0.900390625,-0.1259765625,0.2177734375,-0.158203125
a05_s1_neutral_angry,5,1,neutral,angry,11,2.953125,2.826171875,3.21875,2.8203125,-0.2626953125,0.1298828125,-0.271484375
a05_s1_neutral_angry,5,1,neutral,angry,12,2.78125,2.45703125,3.2734375,2.75091552734375,-0.423370361328125,0.393035888671875,-0.19830322265625
a05_s1_neutral_angry,5,1,neutral,angry,13,1.92578125,0.3515625,2.078125,0.53125,-1.560546875,0.166015625,0.02734375
a05_s1_neutral_angry,5,1,neutral,angry,14,1.849609375,0.296875,1.936279296875,0.53125,-1.4788818359375,0.1605224609375,0.147705078125
a05_s1_neutral_angry,5,1,neutral,angry,15,2.0751953125,1.234375,2.2626953125,1.421875,-0.8408203125,0.1875,0.0
a05_s1_neutral_angry,5,1,neutral,angry,16,1.4375,-0.453125,1.7265625,-0.28125,-1.94921875,0.23046875,-0.1171875
a05_s1_neutral_angry,5,1,neutral,angry,17,1.0546875,-0.34375,1.28125,-0.203125,-1.44140625,0.18359375,-0.0859375
a05_s1_neutral_angry,5,1,neutral,angry,18,0.0,-0.546875,0.15625,-0.21875,-0.4609375,0.2421875,0.171875
a05_s1_neutral_angry,5,1,neutral,angry,19,0.5625004768371582,0.5781254768371582,0.65625,0.7968754768371582,0.0781252384185791,0.1562497615814209,0.1250004768371582
a05_s1_neutral_angry,5,1,neutral,angry,20,0.21875,0.4062495231628418,0.21875,0.46875,0.2187497615814209,0.0312502384185791,0.0625004768371582
a05_s1_neutral_angry,5,1,neutral,angry,21,-0.875,0.09375,-0.7187504768371582,0.2656254768371582,0.9765629768371582,0.1640625,0.015625953674316406
a05_s1_neutral_angry,5,1,neutral,angry,22,-2.4375,0.0625,-1.875,0.0,2.1875,0.25,-0.625
a05_s1_neutral_angry,5,1,neutral,angry,23,-4.437500238418579,-2.46875,-3.812500238418579,-2.1875,1.796875238418579,0.453125,-0.34375
a05_s1_neutral_angry,5,1,neutral,angry,24,-6.125,-3.375,-5.8125,-2.687500476837158,2.937499761581421,0.4999997615814209,0.3749995231628418
a05_s1_neutral_angry,5,1,neutral,angry,25,-9.187499560415745,1.03125,-9.062500216066837,1.75,10.515624888241291,0.42187467217445374,0.5937506556510925
a05_s1_neutral_angry,5,1,neutral,angry,26,-7.187499910593033,3.21875,-7.625000089406967,3.46875,10.75,-0.09375008940696716,0.6875001788139343
a05_s1_neutral_angry,5,1,neutral,angry,27,-8.81249990593642,2.437500476837158,-9.062499942723662,2.624999523162842,11.46874992433004,-0.03125049523077905,0.4374990831129253
a05_s1_neutral_angry,5,1,neutral,angry,28,-4.624999985098839,2.6875,-4.874999888241291,2.6875,7.437499936670065,-0.12499995157122612,0.24999990314245224
a05_s2_happy_sad,5,2,happy,sad,0,2.0703125,2.0703125,2.0703125,2.0703125,0.0,0.0,0.0
a05_s2_happy_sad,5,2,happy,sad,1,-0.534912109375,-0.318359375,-0.518310546875,-0.3369140625,0.198974609375,-0.0009765625,-0.03515625
a05_s2_happy_sad,5,2,happy,sad,2,-1.240234375,-1.0,-1.25,-1.095703125,0.197265625,-0.052734375,-0.0859375
a05_s2_happy_sad,5,2,happy,sad,3,-1.375,-1.21875,-1.3046875,-1.2578125,0.1015625,0.015625,-0.109375
a05_s2_happy_sad,5,2,happy,sad,4,-1.0,-1.25,-0.90625,-1.21875,-0.28125,0.0625,-0.0625
a05_s2_happy_sad,5,2,happy,sad,5,-0.71875,-1.484375,-0.5625,-1.5,-0.8515625,0.0703125,-0.171875
a05_s2_happy_sad,5,2,happy,sad,6,-0.90625,-1.140625,-0.71875,-1.203125,-0.359375,0.0625,-0.25
a05_s2_happy_sad,5,2,happy,sad,7,-0.5,-0.515625,-0.34375,-0.484375,-0.078125,0.09375,-0.125
a05_s2_happy_sad,5,2,happy,sad,8,-1.1953125,-1.1796875,-1.3515625,-1.3515625,0.0078125,-0.1640625,-0.015625
a05_s2_happy_sad,5,2,happy,sad,9,1.296875,1.328125,1.109375,1.296875,0.109375,-0.109375,0.15625
a05_s2_happy_sad,5,2,happy,sad,10,-3.140625,-2.484375,-2.8398447036743164,-2.359375,0.5683598518371582,0.2128901481628418,-0.1757802963256836
a05_s2_happy_sad,5,2,happy,sad,11,-2.26953125,-2.130859375,-2.203125,-1.91015625,0.2158203125,0.1435546875,0.154296875
a05_s2_happy_sad,5,2,happy,sad,12,-2.21875,-1.607421875,-2.3164072036743164,-1.1953125,0.8662114143371582,0.1572260856628418,0.5097665786743164
a05_s2_happy_sad,5,2,happy,sad,13,0.546875,0.4296875,0.8046875,1.009765625,0.0439453125,0.4189453125,0.322265625
a05_s2_happy_sad,5,2,happy,sad,14,0.046875,-0.578125,0.15625,-0.015625,-0.3984375,0.3359375,0.453125
a05_s2_happy_sad,5,2,happy,sad,15,-0.3125,-0.40625,-0.3125,-0.265625,-0.0234375,0.0703125,0.140625
a05_s2_happy_sad,5,2,happy,sad,16,-0.4375,-1.1875,-0.359375,-1.015625,-0.703125,0.125,0.09375
a05_s2_happy_sad,5,2,happy,sad,17,-0.515625,-1.453125,-0.78125,-1.71875,-0.9375,-0.265625,0.0
a05_s2_happy_sad,5,2,happy,sad,18,-0.3125,-1.5,-0.25,-1.96875,-1.453125,-0.203125,-0.53125
a05_s2_happy_sad,5,2,happy,sad,19,0.15625,-0.6875,0.21875,-0.890625,-0.9765625,-0.0703125,-0.265625
a05_s2_happy_sad,5,2,happy,sad,20,0.59375,0.71875,1.15625,1.2031245231628418,0.0859372615814209,0.5234372615814209,-0.0781254768371582
a05_s2_happy_sad,5,2,happy,sad,21,1.6875,1.1250004768371582,1.84375,1.09375,-0.6562497615814209,0.0624997615814209,-0.1875004768371582
a05_s2_happy_sad,5,2,happy,sad,22,0.84375,1.9687495231628418,1.0312504768371582,1.28125,0.6874995231628418,-0.2499995231628418,-0.875
a05_s2_happy_sad,5,2,happy,sad,23,-0.3125,0.15625,-0.25,0.03125,0.375,-0.03125,-0.1875
a05_s2_happy_sad,5,2,happy,sad,24,1.65625,0.9375,1.4375,0.5625,-0.796875,-0.296875,-0.15625
a05_s2_happy_sad,5,2,happy,sad,25,2.125,0.78125,2.09375,0.0,-1.71875,-0.40625,-0.75
a05_s2_happy_sad,5,2,happy,sad,26,1.5,1.0625,1.4375,0.65625,-0.609375,-0.234375,-0.34375
a05_s2_happy_sad,5,2,happy,sad,27,0.125,0.3125,-0.375,0.1875,0.375,-0.3125,0.375
a05_s2_happy_sad,5,2,happy,sad,28,0.875,0.625,0.625,0.0,-0.4375,-0.4375,-0.375
a05_s2_neutral_angry,5,2,neutral,angry,0,0.671875,0.671875,0.671875,0.671875,0.0,0.0,0.0
a05_s2_neutral_angry,5,2,neutral,angry,1,-0.419921875,-0.35009765625,-0.5693359375,-0.41064453125,0.1142578125,-0.10498046875,0.0888671875
a05_s2_neutral_angry,5,2,neutral,angry,2,0.220703125,0.4351806640625,0.103515625,0.3193359375,0.21514892578125,-0.11651611328125,0.0013427734375
a05_s2_neutral_angry,5,2,neutral,angry,3,0.0625,0.265625,-0.125,0.15625,0.2421875,-0.1484375,0.078125
a05_s2_neutral_angry,5,2,neutral,angry,4,-0.0625,0.015625,-0.1875,0.0,0.1328125,-0.0703125,0.109375
a05_s2_neutral_angry,5,2,neutral,angry,5,-0.53125,-0.78125,-0.75,-0.84375,-0.171875,-0.140625,0.15625
a05_s2_neutral_angry,5,2,neutral,angry,6,-1.4375,-1.6875,-1.34375,-1.375,-0.140625,0.203125,0.21875
a05_s2_neutral_angry,5,2,neutral,angry,7,-0.796875,-0.859375,-0.46875,-0.453125,-0.0234375,0.3671875,0.078125
a05_s2_neutral_angry,5,2,neutral,angry,8,-0.84375,-1.234375,-0.6875,-1.0078125,-0.35546875,0.19140625,0.0703125
a05_s2_neutral_angry,5,2,neutral,angry,9,-1.3125,-1.2890625,-1.46875,-1.578125,-0.04296875,-0.22265625,-0.1328125
a05_s2_neutral_angry,5,2,neutral,angry,10,-0.2890625,-0.1953125,0.46875,0.259765625,-0.0576171875,0.6064453125,-0.302734375
a05_s2_neutral_angry,5,2,neutral,angry,11,1.9277353286743164,1.91015625,2.3632822036743164,2.177734375,-0.1015634536743164,0.3515625,-0.16796875
a05_s2_neutral_angry,5,2,neutral,angry,12,1.2587890625,1.431640625,1.767578125,1.2255859375,-0.1845703125,0.1513671875,-0.71484375
a05_s2_neutral_angry,5,2,neutral,angry,13,1.5820302963256836,0.9238290786743164,2.140625,0.4970703125,-1.1508779525756836,0.06591796875,-0.9853534698486328
a05_s2_neutral_angry,5,2,neutral,angry,14,1.43359375,0.921875,2.0234375,1.28125,-0.626953125,0.474609375,-0.23046875
a05_s2_neutral_angry,5,2,neutral,angry,15,2.21484375,1.640625,2.291015625,1.7734375,-0.5458984375,0.1044921875,0.056640625
a05_s2_neutral_angry,5,2,neutral,angry,16,0.8125,0.2734375,1.25390625,0.625,-0.583984375,0.396484375,-0.08984375
a05_s2_neutral_angry,5,2,neutral,angry,17,0.6796875,0.390625,1.15625,0.65625,-0.39453125,0.37109375,-0.2109375
a05_s2_neutral_angry,5,2,neutral,angry,18,-0.7734375,-0.984375,-0.546875,-0.78125,-0.22265625,0.21484375,-0.0234375
a05_s2_neutral_angry,5,2,neutral,angry,19,0.0625,1.25,0.15625,1.328125,1.1796875,0.0859375,-0.015625
a05_s2_neutral_angry,5,2,neutral,angry,20,-0.40625,2.140625476837158,-0.1875,2.0234375,2.378906488418579,0.0507810115814209,-0.3359379768371582
a05_s2_neutral_angry,5,2,neutral,angry,21,-0.96875,1.1874995231628418,-0.75,1.359375,2.132812261581421,0.1953127384185791,-0.0468745231628418
a05_s2_neutral_angry,5,2,neutral,angry,22,-2.875,1.4062504768371582,-2.71875,1.78125,4.390625238418579,0.2656247615814209,0.2187495231628418
a05_s2_neutral_angry,5,2,neutral,angry,23,-5.71875,-0.4375,-5.593750238418579,-0.875,5.0000001192092896,-0.15625011920928955,-0.5624997615814209
a05_s2_neutral_angry,5,2,neutral,angry,24,-7.687499791383743,-1.15625,-7.4687498062849045,-1.625,6.187499798834324,-0.1250000074505806,-0.6874999850988388
a05_s2_neutral_angry,5,2,neutral,angry,25,-9.375000223517418,2.28125,-9.687500193715096,3.09375,12.218750208616257,0.2500000149011612,1.1249999701976776
a05_s2_neutral_angry,5,2,neutral,angry,26,-7.312499821186066,3.0625,-7.500000059604645,4.624999761581421,11.249999821186066,0.6874997615814209,1.75
a05_s2_neutral_angry,5,2,neutral,angry,27,-8.750000232364982,-0.9999999403953552,-9.062500422121957,1.8125,9.312500357045792,1.2499998753191903,3.12500013015233
a05_s2_neutral_angry,5,2,neutral,angry,28,-4.624999765306711,-0.125,-4.500000085681677,1.5,5.249999925494194,0.8749998398125172,1.5000003203749657
a06_s1_happy_sad,6,1,happy,sad,0,2.0703125,2.0703125,2.0703125,2.0703125,0.0,0.0,0.0
a06_s1_happy_sad,6,1,happy,sad,1,-0.85400390625,-0.4765625,-0.822784423828125,-0.4423828125,0.3789215087890625,0.0326995849609375,0.002960205078125
a06_s1_happy_sad,6,1,happy,sad,2,-1.43359375,-1.5,-1.41015625,-1.4296875,-0.04296875,0.046875,0.046875
a06_s1_happy_sad,6,1,happy,sad,3,-2.1455078125,-1.79296875,-2.0917959213256836,-1.74609375,0.3491206169128418,0.0502934455871582,-0.006836891174316406
a06_s1_happy_sad,6,1,happy,sad,4,-2.359375,-1.75,-2.296875,-1.75,0.578125,0.03125,-0.0625
a06_s1_happy_sad,6,1,happy,sad,5,-2.71875,-1.640625,-2.703125,-1.609375,1.0859375,0.0234375,0.015625
a06_s1_happy_sad,6,1,happy,sad,6,-1.84375,-1.28125,-1.75,-1.15625,0.578125,0.109375,0.03125
a06_s1_happy_sad,6,1,happy,sad,7,-1.140625,-0.546875,-1.15625,-0.546875,0.6015625,-0.0078125,0.015625
a06_s1_happy_sad,6,1,happy,sad,8,-0.94140625,0.015625,-1.09375,-0.0625,0.994140625,-0.115234375,0.07421875
a06_s1_happy_sad,6,1,happy,sad,9,2.60546875,2.703125,2.4062490463256836,2.6640625,0.1777348518371582,-0.1191411018371582,0.1601572036743164
a06_s1_happy_sad,6,1,happy,sad,10,-1.4140625,-1.74169921875,-1.53515625,-1.6904296875,-0.241455078125,-0.034912109375,0.17236328125
a06_s1_happy_sad,6,1,happy,sad,11,-1.1484375,-1.109375,-1.265625,-1.046875,0.12890625,-0.02734375,0.1796875
a06_s1_happy_sad,6,1,happy,sad,12,-1.328125,-1.349609375,-1.640625,-1.4537353515625,0.08270263671875,-0.20831298828125,0.2083740234375
a06_s1_happy_sad,6,1,happy,sad,13,-0.3515625,1.17578125,-0.453125,1.21875,1.599609375,-0.029296875,0.14453125
a06_s1_happy_sad,6,1,happy,sad,14,-0.71875,0.90625,-0.796875,0.7890625,1.60546875,-0.09765625,-0.0390625
a06_s1_happy_sad,6,1,happy,sad,15,0.15625,0.75,0.265625,0.78125,0.5546875,0.0703125,-0.078125
a06_s1_happy_sad,6,1,happy,sad,16,-1.2812495231628418,-0.734375,-1.21875,-0.6875,0.5390622615814209,0.0546872615814209,-0.015624523162841797
a06_s1_happy_sad,6,1,happy,sad,17,-1.390625,-1.046875,-1.28125,-1.15625,0.234375,0.0,-0.21875
a06_s1_happy_sad,6,1,happy,sad,18,-1.125,-1.28125,-0.84375,-1.3125,-0.3125,0.125,-0.3125
a06_s1_happy_sad,6,1,happy,sad,19,-0.03125,-0.625,0.46875,-0.53125,-0.796875,0.296875,-0.40625
a06_s1_happy_sad,6,1,happy,sad,20,1.0,0.59375,1.25,0.46875,-0.59375,0.0625,-0.375
a06_s1_happy_sad,6,1,happy,sad,21,1.28125,1.1875,1.46875,0.96875,-0.296875,-0.015625,-0.40625
a06_s1_happy_sad,6,1,happy,sad,22,0.0,0.90625,0.125,0.78125,0.78125,0.0,-0.25
a06_s1_happy_sad,6,1,happy,sad,23,-0.625,-0.4375,-0.1875,-0.875,-0.25,0.0,-0.875
a06_s1_happy_sad,6,1,happy,sad,24,1.5,0.90625,1.6875,0.3125,-0.984375,-0.203125,-0.78125
a06_s1_happy_sad,6,1,happy,sad,25,5.250000178813934,1.75,5.937499821186066,0.9375,-4.25,-0.06250017881393433,-1.4999996423721313
a06_s1_happy_sad,6,1,happy,sad,26,5.750000134110451,1.6249998807907104,6.687499925494194,0.9375,-4.937500089406967,0.12499995529651642,-1.6249996721744537
a06_s1_happy_sad,6,1,happy,sad,27,2.625000089406967,-1.75,2.7500000596046448,-2.5,-4.812500074505806,-0.3125000149011612,-0.8749999701976776
a06_s1_happy_sad,6,1,happy,sad,28,1.375,-0.8750000596046448,1.2500000298023224,-1.2500001192092896,-2.3750001043081284,-0.2500000149011612,-0.25000008940696716
a06_s1_neutral_angry,6,1,neutral,angry,0,0.671875,0.671875,0.671875,0.671875,0.0,0.0,0.0
a06_s1_neutral_angry,6,1,neutral,angry,1,-0.076904296875,-0.18359375,-0.2177734375,-0.130859375,-0.0098876953125,-0.0440673828125,0.193603515625
a06_s1_neutral_angry,6,1,neutral,angry,2,0.4052734375,0.38720703125,0.3671875,0.44091796875,0.02783203125,0.0078125,0.091796875
a06_s1_neutral_angry,6,1,neutral,angry,3,-0.03125,0.0703125,-0.125,0.1640625,0.1953125,0.0,0.1875
a06_s1_neutral_angry,6,1,neutral,angry,4,-1.0625,-0.90625,-1.25,-0.890625,0.2578125,-0.0859375,0.203125
a06_s1_neutral_angry,6,1,neutral,angry,5,-1.28125,-1.4375,-1.46875,-1.390625,-0.0390625,-0.0703125,0.234375
a06_s1_neutral_angry,6,1,neutral,angry,6,-1.34375,-1.1875,-1.40625,-1.125,0.21875,0.0,0.125
a06_s1_neutral_angry,6,1,neutral,angry,7,-0.609375,-0.265625,-0.484375,-0.140625,0.34375,0.125,0.0
a06_s1_neutral_angry,6,1,neutral,angry,8,-1.0390625,-1.71484375,-0.8125,-1.4296875,-0.646484375,0.255859375,0.05859375
a06_s1_neutral_angry,6,1,neutral,angry,9,-0.265625,-2.00390625,-0.4453125,-2.0078125,-1.650390625,-0.091796875,0.17578125
a06_s1_neutral_angry,6,1,neutral,angry,10,0.251953125,-0.177978515625,0.55859375,0.2919921875,-0.3482666015625,0.3883056640625,0.163330078125
a06_s1_neutral_angry,6,1,neutral,angry,11,1.447265625,1.68359375,1.6865234375,1.93359375,0.24169921875,0.24462890625,0.0107421875
a06_s1_neutral_angry,6,1,neutral,angry,12,0.11328125,-0.21875,1.3671875,0.03125,-0.833984375,0.751953125,-1.00390625
a06_s1_neutral_angry,6,1,neutral,angry,13,0.212158203125,-0.59375,0.838043212890625,0.125,-0.7594757080078125,0.6723175048828125,0.092864990234375
a06_s1_neutral_angry,6,1,neutral,angry,14,0.2578125,-0.796875,0.51171875,-0.109375,-0.837890625,0.470703125,0.43359375
a06_s1_neutral_angry,6,1,neutral,angry,15,0.7578125,0.671875,0.74609375,1.15625,0.162109375,0.236328125,0.49609375
a06_s1_neutral_angry,6,1,neutral,angry,16,-0.140625,0.0,0.09375,0.328125,0.1875,0.28125,0.09375
a06_s1_neutral_angry,6,1,neutral,angry,17,-0.15625,-0.09375,0.109375,-0.125,-0.0859375,0.1171875,-0.296875
a06_s1_neutral_angry,6,1,neutral,angry,18,-1.09375,-0.140625,-1.09375,-0.359375,0.84375,-0.109375,-0.21875
a06_s1_neutral_angry,6,1,neutral,angry,19,-0.125,0.46875,-0.0625,0.625,0.640625,0.109375,0.09375
a06_s1_neutral_angry,6,1,neutral,angry,20,0.15625,0.484375,0.21875,0.46875,0.2890625,0.0234375,-0.078125
a06_s1_neutral_angry,6,1,neutral,angry,21,-0.78125,0.15625,-0.96875,0.046875,0.9765625,-0.1484375,0.078125
a06_s1_neutral_angry,6,1,neutral,angry,22,-2.90625,-0.203125,-2.84375,-0.4375,2.5546875,-0.0859375,-0.296875
a06_s1_neutral_angry,6,1,neutral,angry,23,-5.1250001192092896,-2.265625,-4.125,-3.109375,1.9375000596046448,0.07812505960464478,-1.8437501192092896
a06_s1_neutral_angry,6,1,neutral,angry,24,-7.656249850988388,-2.296875,-6.34375,-2.9453125,4.378906175494194,0.33203117549419403,-1.960937350988388
a06_s1_neutral_angry,6,1,neutral,angry,25,-11.937500208616257,1.59375,-10.56249962747097,-0.15625,11.968749918043613,-0.18749970942735672,-3.1250005811452866
a06_s1_neutral_angry,6,1,neutral,angry,26,-9.999999582767487,2.9375,-8.937499910593033,1.25,11.56249974668026,-0.31250016391277313,-2.7499996721744537
a06_s1_neutral_angry,6,1,neutral,angry,27,-10.500000153202564,4.21875,-9.437500444473699,2.46875,13.312500298838131,-0.3437501456355676,-2.812499708728865
a06_s1_neutral_angry,6,1,neutral,angry,28,-5.6875001303851604,4.812499523162842,-5.0,3.0,9.249999826774001,-0.5624996963888407,-2.4999996535480022
a06_s2_happy_sad,6,2,happy,sad,0,2.0703125,2.0703125,2.0703125,2.0703125,0.0,0.0,0.0
a06_s2_happy_sad,6,2,happy,sad,1,-0.65966796875,-0.4560546875,-0.62060546875,-0.4248046875,0.19970703125,0.03515625,-0.0078125
a06_s2_happy_sad,6,2,happy,sad,2,-1.470703125,-1.3203125,-1.46484375,-1.32421875,0.1455078125,0.0009765625,-0.009765625
a06_s2_happy_sad,6,2,happy,sad,3,-1.87109375,-1.66796875,-1.90625,-1.671875,0.21875,-0.01953125,0.03125
a06_s2_happy_sad,6,2,happy,sad,4,-2.09375,-1.890625,-2.234375,-1.984375,0.2265625,-0.1171875,0.046875
a06_s2_happy_sad,6,2,happy,sad,5,-2.15625,-1.765625,-2.34375,-1.921875,0.40625,-0.171875,0.03125
a06_s2_happy_sad,6,2,happy,sad,6,-1.65625,-1.375,-1.6875,-1.40625,0.28125,-0.03125,0.0
a06_s2_happy_sad,6,2,happy,sad,7,-0.734375,-0.84375,-0.78125,-0.84375,-0.0859375,-0.0234375,0.046875
a06_s2_happy_sad,6,2,happy,sad,8,-0.8408203125,-0.3671875,-0.857421875,-0.4453125,0.44287109375,-0.04736328125,-0.0615234375
a06_s2_happy_sad,6,2,happy,sad,9,1.40625,2.71875,1.4609375,2.6796875,1.265625,0.0078125,-0.09375
a06_s2_happy_sad,6,2,happy,sad,10,-2.7578125,-2.119140625,-2.6835927963256836,-1.8203125,0.7509760856628418,0.1865239143371582,0.2246084213256836
a06_s2_happy_sad,6,2,happy,sad,11,-3.1171875,-1.40625,-2.890625,-1.052734375,1.7744140625,0.2900390625,0.126953125
a06_s2_happy_sad,6,2,happy,sad,12,-3.5859365463256836,-1.9609365463256836,-3.5625009536743164,-1.75390625,1.7167973518371582,0.11523294448852539,0.1835947036743164
a06_s2_happy_sad,6,2,happy,sad,13,-0.58203125,1.404296875,-0.53125,1.72265625,2.1201171875,0.1845703125,0.267578125
a06_s2_happy_sad,6,2,happy,sad,14,-0.734375,-0.109375,-0.8125,0.109375,0.7734375,0.0703125,0.296875
a06_s2_happy_sad,6,2,happy,sad,15,-0.03125,0.5,0.046875,0.5625,0.5234375,0.0703125,-0.015625
a06_s2_happy_sad,6,2,happy,sad,16,-0.96875,-0.359375,-0.75,-0.234375,0.5625,0.171875,-0.09375
a06_s2_happy_sad,6,2,happy,sad,17,-0.875,-1.0,-0.828125,-0.96875,-0.1328125,0.0390625,-0.015625
a06_s2_happy_sad,6,2,happy,sad,18,-1.0625004768371582,-1.703125,-0.71875,-1.625,-0.7734372615814209,0.2109377384185791,-0.2656254768371582
a06_s2_happy_sad,6,2,happy,sad,19,-0.6875,0.21875,-0.15625,0.3125,0.6875,0.3125,-0.4375
a06_s2_happy_sad,6,2,happy,sad,20,0.40625,-0.53125,0.53125,-0.53125,-1.0,0.0625,-0.125
a06_s2_happy_sad,6,2,happy,sad,21,1.40625,0.125,0.59375,0.28125,-0.796875,-0.328125,0.96875
a06_s2_happy_sad,6,2,happy,sad,22,0.4375,0.375,-0.53125,0.28125,0.375,-0.53125,0.875
a06_s2_happy_sad,6,2,happy,sad,23,-0.09375,1.09375,0.59375,1.0,0.796875,0.296875,-0.78125
a06_s2_happy_sad,6,2,happy,sad,24,4.031249761581421,2.5625,2.125000238418579,2.375,-0.609375,-1.046874761581421,1.7187495231628418
a06_s2_happy_sad,6,2,happy,sad,25,7.250000357627869,4.437499761581421,4.937500476837158,4.687500238418579,-1.5312504172325134,-1.0312497019767761,2.5625003576278687
a06_s2_happy_sad,6,2,happy,sad,26,6.343749761581421,4.6874998807907104,5.124999761581421,5.1874998807907104,-0.7968748807907104,-0.359375,1.71875
a06_s2_happy_sad,6,2,happy,sad,27,5.375,2.625000238418579,3.4375,2.875,-1.6562498807907104,-0.8437501192092896,2.187499761581421
a06_s2_happy_sad,6,2,happy,sad,28,4.437499821186066,1.625,1.875,1.4999998807907104,-1.5937499701976776,-1.3437499701976776,2.437499701976776
a06_s2_neutral_angry,6,2,neutral,angry,0,0.671875,0.671875,0.671875,0.671875,0.0,0.0,0.0
a06_s2_neutral_angry,6,2,neutral,angry,1,-0.17138671875,-0.393310546875,-0.2252197265625,-0.3544921875,-0.17559814453125,-0.00750732421875,0.0926513671875
a06_s2_neutral_angry,6,2,neutral,angry,2,0.2734375,0.189453125,0.2919921875,0.2158203125,-0.080078125,0.0224609375,0.0078125
a06_s2_neutral_angry,6,2,neutral,angry,3,0.09375,0.0,0.09375,0.015625,-0.0859375,0.0078125,0.015625
a06_s2_neutral_angry,6,2,neutral,angry,4,-0.5,-1.109375,-0.65625,-1.203125,-0.578125,-0.125,0.0625
a06_s2_neutral_angry,6,2,neutral,angry,5,-1.15625,-1.484375,-1.28125,-1.578125,-0.3125,-0.109375,0.03125
a06_s2_neutral_angry,6,2,neutral,angry,6,-1.40625,-1.203125,-1.1875,-1.03125,0.1796875,0.1953125,-0.046875
a06_s2_neutral_angry,6,2,neutral,angry,7,-0.40625,-0.375,0.046875,-0.015625,-0.015625,0.40625,-0.09375
a06_s2_neutral_angry,6,2,neutral,angry,8,-1.3359375,-1.205078125,-1.046875,-0.87890625,0.1494140625,0.3076171875,0.037109375
a06_s2_neutral_angry,6,2,neutral,angry,9,-0.59375,-1.56982421875,-0.8203125,-1.73455810546875,-0.945159912109375,-0.195648193359375,0.06182861328125
a06_s2_neutral_angry,6,2,neutral,angry,10,0.552734375,-0.1367177963256836,0.90576171875,0.20703125,-0.6940913200378418,0.3483881950378418,-0.009278297424316406
